pub_id,author_s,year,article,journal,volume,pages,country,continent,animal,stage_life_m,lifespan_m,norm_age,bw_mean_kg,bw_sd_kg,sex,lactating,exp_id,model,study_id,treatment,potential_exposure_day,pfos_plasma_mean,pfos_plasma_sd,pfos_plasma_units,pfos_plasma_ns,pfos_liver_mean,pfos_liver_sd,pfos_liver_units,pfos_liver_ns,feed_intake_mean ,feed_intake_units,water_intake_mean,water_intake_units,pfos_exposure_level_mean,pfos_exposure_level_sd,pfos_exposure_level_units
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,99,10988-11030,United States,NAM,Cattle,NA,240,NA,307.3,11.1,CM,N,1,FIX,8,CLANEP,0,0.11,NA,ug/mL,1,NA,NA,NA,NA,9.219,kg/d,39.95,L/d,0.000025,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,100,10988-11031,United States,NAM,Cattle,NA,240,NA,307.3,11.1,CM,N,1,FIX,8,CLANEP,0,0.08,NA,ug/mL,1,NA,NA,NA,NA,9.219,kg/d,39.95,L/d,0.000025,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,101,10988-11032,United States,NAM,Cattle,NA,240,NA,307.3,11.1,CM,N,1,FIX,8,CLANEP,0,0.06,NA,ug/mL,1,NA,NA,NA,NA,9.219,kg/d,39.95,L/d,0.000025,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,102,10988-11033,United States,NAM,Cattle,NA,240,NA,307.3,11.1,CM,N,1,FIX,8,CLANEP,0,0.07,NA,ug/mL,1,NA,NA,NA,NA,9.219,kg/d,39.95,L/d,0.000025,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,103,10988-11034,United States,NAM,Cattle,NA,240,NA,307.3,11.1,CM,N,1,FIX,8,CLANEP,0,0.07,NA,ug/mL,1,NA,NA,NA,NA,9.219,kg/d,39.95,L/d,0.000025,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,104,10988-11035,United States,NAM,Cattle,NA,240,NA,307.3,11.1,CM,N,1,FIX,8,CLANEP,0,0.08,NA,ug/mL,1,NA,NA,NA,NA,9.219,kg/d,39.95,L/d,0.000025,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,105,10988-11036,United States,NAM,Cattle,NA,240,NA,307.3,11.1,CM,N,1,FIX,8,CLANEP,0,0.08,NA,ug/mL,1,NA,NA,NA,NA,9.219,kg/d,39.95,L/d,0.000025,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,4.01,NA,ug/mL,1,8.76,3.54,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,26.26,NA,ug/mL,1,8.76,3.54,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,52.38,NA,ug/mL,1,8.76,3.54,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,79.18,NA,ug/mL,1,8.76,3.54,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,47.85,NA,ug/mL,1,8.76,3.54,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,39.39,NA,ug/mL,1,8.76,3.54,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,39.66,NA,ug/mL,1,8.76,3.54,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,52.81,NA,ug/mL,1,8.76,3.54,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,50.88,NA,ug/mL,1,8.76,3.54,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,64.55,NA,ug/mL,1,8.76,3.54,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,47.15,NA,ug/mL,1,8.76,3.54,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,46.1,NA,ug/mL,1,8.76,3.54,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,41.49,NA,ug/mL,1,8.76,3.54,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,3.09,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,23.82,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,56.66,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,68.87,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,43.45,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,71.09,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,45.93,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,48.13,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,56.01,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,77.47,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,42.13,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,40.52,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,38.23,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,33.7,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,34.17,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,30.8,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,22.42,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,14.91,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,15.36,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,16.88,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,19.18,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,9.417,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,7.55,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,5.33,NA,ug/mL,1,8.76,3.54,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,31.27,NA,ug/mL,1,8.76,3.54,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,32.78,NA,ug/mL,1,8.76,3.54,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,56.77,NA,ug/mL,1,8.76,3.54,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,39.27,NA,ug/mL,1,8.76,3.54,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,32.11,NA,ug/mL,1,8.76,3.54,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,33.56,NA,ug/mL,1,8.76,3.54,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,45.23,NA,ug/mL,1,8.76,3.54,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,46.07,NA,ug/mL,1,8.76,3.54,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,72.51,NA,ug/mL,1,8.76,3.54,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,40.57,NA,ug/mL,1,8.76,3.54,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,28.93,NA,ug/mL,1,8.76,3.54,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,36.99,NA,ug/mL,1,8.76,3.54,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,3.97,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,25.61,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,34.75,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,54.1,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,43.56,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,63.51,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,34.01,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,46.17,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,50.46,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,71.37,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
8,Lupton et al.,2015,Perfluorooctane Sulfonate Plasma Half-Life Determination and LongTerm Tissue Distribution in Beef Cattle (Bos taurus),Journal of Agricultural and Food Chemistry,63,10988-10994,United States,NAM,Cattle,NA,240,NA,308.1,29.9,IF,N,1,FIX,8,CLAEP,1,38.7,NA,ug/mL,1,4.74,0.56,ug/g,2,9.243,kg/d,40.05,L/d,9090,NA,ug/kg bw
