pub_id,country,continent,animal,stage_life_m,lifespan_m,norm_age,bw_mean_kg,bw_sd_kg,sex,lactating,exp_id,model,study_id,treatment,potential_exposure_day,pfos_plasma_mean,pfos_plasma_sd,pfos_plasma_units,pfos_plasma_ns,pfos_liver_mean,pfos_liver_sd,pfos_liver_units,pfos_liver_ns,feed_intake_mean,feed_intake_units,water_intake_mean,water_intake_units,pfos_exposure_level_mean,pfos_exposure_level_sd,pfos_exposure_level_units
20,China,ASIA,mice,1.85,30,0.062,0.028,.,IM,N,2,FIX,29,CLAEP,8,0.061832,0.004275,ug/mL,6,.,.,ug/g,.,0.005396643,Kg/d,0.007100846,L/d,12.68008214,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.02,.,IF,N,2,FIX,29,CLAEP,8,0.061527,0.012824,ug/mL,6,.,.,ug/g,.,0.003724,Kg/d,0.0049,L/d,12.25,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.02,.,IF,N,2,FIX,29,CLAEP,8,0.057557,0.00916,ug/mL,6,.,.,ug/g,.,0.003724,Kg/d,0.0049,L/d,12.25,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.028,.,IM,N,2,FIX,29,CLAEP,8,0.055725,0.007023,ug/mL,6,.,.,ug/g,.,0.005396643,Kg/d,0.007100846,L/d,12.68008214,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.02,.,IF,N,2,FIX,29,CLAEP,8,0.052977,0.008244,ug/mL,6,.,.,ug/g,.,0.003724,Kg/d,0.0049,L/d,12.25,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.02,.,IF,N,2,FIX,29,CLAEP,8,0.050534,0.006107,ug/mL,6,.,.,ug/g,.,0.003724,Kg/d,0.0049,L/d,12.25,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.02,.,IF,N,2,FIX,29,CLAEP,8,0.048092,0.006412,ug/mL,6,.,.,ug/g,.,0.003724,Kg/d,0.0049,L/d,12.25,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.028,.,IM,N,2,FIX,29,CLAEP,8,0.045649,0.01313,ug/mL,6,.,.,ug/g,.,0.005396643,Kg/d,0.007100846,L/d,12.68008214,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.028,.,IM,N,2,FIX,29,CLAEP,8,0.045344,0.010382,ug/mL,6,.,.,ug/g,.,0.005396643,Kg/d,0.007100846,L/d,12.68008214,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.02,.,IF,N,2,FIX,29,CLAEP,8,0.044733,0.01771,ug/mL,6,.,.,ug/g,.,0.003724,Kg/d,0.0049,L/d,12.25,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.028,.,IM,N,2,FIX,29,CLAEP,8,0.043511,0.006718,ug/mL,6,.,.,ug/g,.,0.005396643,Kg/d,0.007100846,L/d,12.68008214,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.02,.,IF,N,2,FIX,29,CLAEP,8,0.036794,0.007634,ug/mL,6,.,.,ug/g,.,0.003724,Kg/d,0.0049,L/d,12.25,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.028,.,IM,N,2,FIX,29,CLAEP,8,0.034656,0.012214,ug/mL,6,.,.,ug/g,.,0.005396643,Kg/d,0.007100846,L/d,12.68008214,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.028,.,IM,N,2,FIX,29,CLAEP,8,0.02916,0.00687,ug/mL,6,.,.,ug/g,.,0.005396643,Kg/d,0.007100846,L/d,12.68008214,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.02,.,IF,N,2,FIX,29,CLAEP,8,0.023053,0.004885,ug/mL,6,.,.,ug/g,.,0.003724,Kg/d,0.0049,L/d,12.25,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.02,.,IF,N,2,FIX,29,CLAEP,8,0.023053,0.010382,ug/mL,6,.,.,ug/g,.,0.003724,Kg/d,0.0049,L/d,12.25,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.028,.,IM,N,2,FIX,29,CLAEP,8,0.021527,0.003664,ug/mL,6,.,.,ug/g,.,0.005396643,Kg/d,0.007100846,L/d,12.68008214,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.02,.,IF,N,2,FIX,29,CLAEP,8,0.02,0.005191,ug/mL,6,.,.,ug/g,.,0.003724,Kg/d,0.0049,L/d,12.25,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.02,.,IF,N,2,FIX,29,CLAEP,8,0.015725,0.002137,ug/mL,6,.,.,ug/g,.,0.003724,Kg/d,0.0049,L/d,12.25,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.028,.,IM,N,2,FIX,29,CLAEP,8,0.01542,0.003969,ug/mL,6,.,.,ug/g,.,0.005396643,Kg/d,0.007100846,L/d,12.68008214,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.02,.,IF,N,2,FIX,29,CLAEP,8,0.014809,0.00458,ug/mL,6,.,.,ug/g,.,0.003724,Kg/d,0.0049,L/d,12.25,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.02,.,IF,N,2,FIX,29,CLAEP,8,0.014504,0.003359,ug/mL,6,.,.,ug/g,.,0.003724,Kg/d,0.0049,L/d,12.25,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.02,.,IF,N,2,FIX,29,CLAEP,8,0.007786,0.002443,ug/mL,6,.,.,ug/g,.,0.003724,Kg/d,0.0049,L/d,12.25,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.02,.,IF,N,2,FIX,29,CLAEP,8,0.00626,0.001527,ug/mL,6,.,.,ug/g,.,0.003724,Kg/d,0.0049,L/d,12.25,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.028,.,IM,N,1,FIX,30,CLAEP,63,1.456,0.452,ug/mL,6,.,.,ug/g,.,0.005396643,Kg/d,0.007100846,L/d,12.68008214,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.0284,.,IF,N,1,FIX,30,CLAEP,63,0.97,.,ug/mL,1,.,.,ug/g,.,0.005396,Kg/d,0.0071,L/d,12.5,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.0338,.,IF,N,1,FIX,30,CLAEP,63,0.707,.,ug/mL,1,.,.,ug/g,.,0.006422,Kg/d,0.00845,L/d,12.5,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.0261,.,IF,N,1,FIX,30,CLAEP,63,0.668,.,ug/mL,1,.,.,ug/g,.,0.004959,Kg/d,0.006525,L/d,12.5,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.02,.,IF,N,1,FIX,30,CLAEP,63,0.594,0.076,ug/mL,6,.,.,ug/g,.,0.003724,Kg/d,0.0049,L/d,12.25,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.0282,.,IF,N,1,FIX,30,CLAEP,63,0.568,.,ug/mL,1,.,.,ug/g,.,0.005358,Kg/d,0.00705,L/d,12.5,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.0267,.,IF,N,1,FIX,30,CLAEP,63,0.528,.,ug/mL,1,.,.,ug/g,.,0.005073,Kg/d,0.006675,L/d,12.5,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.0262,.,IF,Y,1,FIX,30,CLAEP,63,0.524,.,ug/mL,1,.,.,ug/g,.,0.004978,Kg/d,0.00655,L/d,12.5,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.0321,.,IF,N,1,FIX,30,CLAEP,63,0.395,.,ug/mL,1,.,.,ug/g,.,0.006099,Kg/d,0.008025,L/d,12.5,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.0312,.,IF,Y,1,FIX,30,CLAEP,63,0.343,.,ug/mL,1,.,.,ug/g,.,0.005928,Kg/d,0.0078,L/d,12.5,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.0281,.,IF,Y,1,FIX,30,CLAEP,63,0.257,.,ug/mL,1,.,.,ug/g,.,0.005339,Kg/d,0.007025,L/d,12.5,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.0316,.,IF,Y,1,FIX,30,CLAEP,63,0.231,.,ug/mL,1,.,.,ug/g,.,0.006004,Kg/d,0.0079,L/d,12.5,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.0283,.,IF,Y,1,FIX,30,CLAEP,63,0.203,.,ug/mL,1,.,.,ug/g,.,0.005377,Kg/d,0.007075,L/d,12.5,.,ug/kg bw/d
20,China,ASIA,mice,1.85,30,0.062,0.0275,.,IF,Y,1,FIX,30,CLAEP,63,0.149,.,ug/mL,1,.,.,ug/g,.,0.005225,Kg/d,0.006875,L/d,12.5,.,ug/kg bw/d
21,China,ASIA,mice,1.61,30,0.054,0.019,.,IF,N,1,FIX,31,CLAEP,21,15.79832,0.000001,ug/mL,7,20.7767,5.889968,ug/g,7,0.00361,Kg/d,0.00475,L/d,5000,.,ug/kg bw/d
21,China,ASIA,mice,1.61,30,0.054,0.019,.,IF,N,1,FIX,31,CLAEP,21,2.268908,0.000001,ug/mL,7,2.912621,0.711974,ug/g,7,0.00361,Kg/d,0.00475,L/d,1000,.,ug/kg bw/d
21,China,ASIA,mice,1.61,30,0.054,0.019,.,IF,N,1,FIX,31,CLANEP,21,0.000025,0.000001,ug/mL,7,0.000001,0.000001,ug/g,7,0.00361,Kg/d,0.00475,L/d,0.000025,.,ug/kg bw/d
22,China,ASIA,mice,2.08,30,0.069,0.032,.,IM,N,1,FIX,32,CLAEP,60,51.71,9.32269,ug/mL,6,.,.,ug/g,.,0.006067577,Kg/d,0.007983654,L/d,833.3,.,ug/kg bw/d
22,China,ASIA,mice,2.08,30,0.069,0.032,.,IM,N,1,FIX,32,CLAEP,60,22.64,5.60621,ug/mL,6,.,.,ug/g,.,0.006067577,Kg/d,0.007983654,L/d,416.7,.,ug/kg bw/d
22,China,ASIA,mice,2.08,30,0.069,0.032,.,IM,N,1,FIX,32,CLAEP,60,10.75,0.000001,ug/mL,6,.,.,ug/g,.,0.006067577,Kg/d,0.007983654,L/d,83.3,.,ug/kg bw/d
22,China,ASIA,mice,2.08,30,0.069,0.032,.,IM,N,1,FIX,32,CLAEP,60,2.36,0.000001,ug/mL,6,.,.,ug/g,.,0.006067577,Kg/d,0.007983654,L/d,16.7,.,ug/kg bw/d
22,China,ASIA,mice,2.08,30,0.069,0.032,.,IM,N,1,FIX,32,CLAEP,60,1.07,0.000001,ug/mL,6,.,.,ug/g,.,0.006067577,Kg/d,0.007983654,L/d,8.3,.,ug/kg bw/d
22,China,ASIA,mice,2.08,30,0.069,0.032,.,IM,N,1,FIX,32,CLANEP,60,0.05,0.000001,ug/mL,6,.,.,ug/g,.,0.006067577,Kg/d,0.007983654,L/d,0.000025,.,ug/kg bw/d
23,Canada,NAM,rat,1.18,25,0.0472,0.1542,0.0091,IF,N,2,FIX,33,CLAEP,28,43.2,3.95,ug/mL,5,.,.,ug/g,.,0.009252,Kg/d,0.018504,L/d,7580,680,ug/kg bw/d
23,Canada,NAM,rat,1.18,25,0.0472,0.1516,0.0121,IF,N,2,FIX,33,CLAEP,28,31.93,3.59,ug/mL,5,.,.,ug/g,.,0.009096,Kg/d,0.018192,L/d,3730,570,ug/kg bw/d
23,Canada,NAM,rat,1.18,25,0.0472,0.1562,0.0088,IF,N,2,FIX,33,CLAEP,28,15.4,1.56,ug/mL,5,.,.,ug/g,.,0.009372,Kg/d,0.018744,L/d,1430,240,ug/kg bw/d
23,Canada,NAM,rat,1.18,25,0.0472,0.1537,0.0085,IF,N,2,FIX,33,CLAEP,28,1.5,0.23,ug/mL,5,.,.,ug/g,.,0.009222,Kg/d,0.018444,L/d,150,20,ug/kg bw/d
23,Canada,NAM,rat,1.18,25,0.0472,0.2472,0.0275,IF,N,2,FIX,33,CLANEP,28,0.95,0.51,ug/mL,5,.,.,ug/g,.,0.014832,Kg/d,0.029664,L/d,0.000025,.,ug/kg bw/d
23,Canada,NAM,rat,1.18,25,0.0472,0.327,0.0216,IM,N,1,FIX,34,CLAEP,28,29.88,3.53,ug/mL,5,.,.,ug/g,.,0.01962,Kg/d,0.03924,L/d,6340,1350,ug/kg bw/d
23,Canada,NAM,rat,1.18,25,0.0472,0.3637,0.0257,IM,N,1,FIX,34,CLAEP,28,20.93,2.36,ug/mL,5,.,.,ug/g,.,0.021822,Kg/d,0.043644,L/d,3210,570,ug/kg bw/d
23,Canada,NAM,rat,1.18,25,0.0472,0.3862,0.0259,IM,N,1,FIX,34,CLAEP,28,13.45,1.48,ug/mL,5,.,.,ug/g,.,0.023172,Kg/d,0.046344,L/d,1330,240,ug/kg bw/d
23,Canada,NAM,rat,1.18,25,0.0472,0.4123,0.032,IM,N,1,FIX,34,CLAEP,28,0.95,0.13,ug/mL,5,.,.,ug/g,.,0.024738,Kg/d,0.049476,L/d,140,20,ug/kg bw/d
23,Canada,NAM,rat,1.18,25,0.0472,0.4151,0.0401,IM,N,1,FIX,34,CLANEP,28,0.47,0.27,ug/mL,5,.,.,ug/g,.,0.024906,Kg/d,0.049812,L/d,0.000025,.,ug/kg bw/d
24,China,ASIA,mice,1,30,0.033,0.0181,0.0009645,IF,N,1,FIX,35,CLAEP,60,350.96,32.81,ug/mL,6,511.34,51.98,ug/g,6,0.003439,Kg/d,0.004525,L/d,1000,.,ug/kg bw/d
24,China,ASIA,mice,1,30,0.033,0.0194,0.0009067,IF,N,1,FIX,35,CLAEP,60,82.62,25.09,ug/mL,6,34.96,7.72,ug/g,6,0.003686,Kg/d,0.00485,L/d,100,.,ug/kg bw/d
24,China,ASIA,mice,1,30,0.033,0.0189,0.0009759,IF,N,1,FIX,35,CLANEP,60,0.639594,0.177665,ug/mL,6,1.101523,0.177665,ug/g,6,0.003591,Kg/d,0.004725,L/d,0.000025,.,ug/kg bw/d
25,Sweden,EU,mice,1.62,30,0.054,0.0249,.,IM,N,1,FIX,36,CLAEP,10,340,16,ug/mL,4,.,.,ug/g,.,0.004725709,Kg/d,0.006218038,L/d,20000,.,ug/kg bw/d
25,Sweden,EU,mice,1.62,30,0.054,0.0249,.,IM,N,1,FIX,36,CLAEP,10,96.7,10.4,ug/mL,4,.,.,ug/g,.,0.004725709,Kg/d,0.006218038,L/d,5000,.,ug/kg bw/d
25,Sweden,EU,mice,1.62,30,0.054,0.0249,.,IM,N,1,FIX,36,CLAEP,10,50.8,5,ug/mL,4,.,.,ug/g,.,0.004725709,Kg/d,0.006218038,L/d,1000,.,ug/kg bw/d
25,Sweden,EU,mice,1.62,30,0.054,0.0249,.,IM,N,1,FIX,36,CLANEP,10,0.0287,0.02,ug/mL,4,.,.,ug/g,.,0.004725709,Kg/d,0.006218038,L/d,0.000025,.,ug/kg bw/d
26,USA,NAM,mice,2,30,0.067,0.02,.,IM,N,2,FIX,37,CLAEP,28,0.131,0.0152,ug/mL,5,.,.,ug/g,.,0.0038,Kg/d,0.005,L/d,3.31,.,ug/kg bw/d
26,USA,NAM,mice,2,30,0.067,0.02,.,IM,N,2,FIX,37,CLAEP,28,0.0915,0.0222,ug/mL,4,.,.,ug/g,.,0.0038,Kg/d,0.005,L/d,1.66,.,ug/kg bw/d
26,USA,NAM,mice,2,30,0.067,0.02,.,IM,N,2,FIX,37,CLAEP,28,0.0178,0.00424,ug/mL,5,.,.,ug/g,.,0.0038,Kg/d,0.005,L/d,0.166,.,ug/kg bw/d
26,USA,NAM,mice,2,30,0.067,0.02,.,IM,N,2,FIX,37,CLANEP,28,0.0121,0.00464,ug/mL,5,.,.,ug/g,.,0.0038,Kg/d,0.005,L/d,0.000025,.,ug/kg bw/d
26,USA,NAM,mice,2,30,0.067,0.02,.,IF,N,1,FIX,38,CLAEP,28,0.666,0.108,ug/mL,5,.,.,ug/g,.,0.0038,Kg/d,0.005,L/d,16.6,.,ug/kg bw/d
26,USA,NAM,mice,2,30,0.067,0.02,.,IF,N,1,FIX,38,CLAEP,28,0.123,0.0187,ug/mL,5,.,.,ug/g,.,0.0038,Kg/d,0.005,L/d,3.31,.,ug/kg bw/d
26,USA,NAM,mice,2,30,0.067,0.02,.,IF,N,1,FIX,38,CLAEP,28,0.0881,0.0105,ug/mL,5,.,.,ug/g,.,0.0038,Kg/d,0.005,L/d,1.66,.,ug/kg bw/d
26,USA,NAM,mice,2,30,0.067,0.02,.,IF,N,1,FIX,38,CLANEP,28,0.0168,0.00431,ug/mL,5,.,.,ug/g,.,0.0038,Kg/d,0.005,L/d,0.000025,.,ug/kg bw/d
27,USA,NAM,mice,1.75,30,0.058,0.0226,.,IM,N,1,FIX,39,CLAEP,56,253.44,50.4,ug/ml,6,.,.,ug/g,.,0.004294,Kg/d,0.00565,L/d,30000,.,ug/kg bw/d
27,USA,NAM,mice,1.75,30,0.058,0.0245,.,IM,N,1,FIX,39,CLAEP,56,59.04,3.6,ug/ml,6,.,.,ug/g,.,0.004655,Kg/d,0.006125,L/d,7500,.,ug/kg bw/d
27,USA,NAM,mice,1.75,30,0.058,0.0251,.,IM,N,1,FIX,39,CLAEP,56,25.2,1.44,ug/ml,6,.,.,ug/g,.,0.004769,Kg/d,0.006275,L/d,1500,.,ug/kg bw/d
27,USA,NAM,mice,1.75,30,0.058,0.0256,.,IM,N,1,FIX,39,CLANEP,56,0.000025,0.000001,ug/ml,6,.,.,ug/g,.,0.004864,Kg/d,0.0064,L/d,0.000025,.,ug/kg bw/d
28,USA,NAM,mice,1.25,30,0.042,0.034,.,IM,N,1,FIX,40,CLAEP,70,40,6.9,ug/ml,16,200.2,22.5,ug/g,16,0.00646,Kg/d,0.0085,L/d,360,.,ug/kg bw/d
28,USA,NAM,mice,1.25,30,0.042,0.03,.,IM,N,1,FIX,40,CLANEP,70,0.0075,0.000001,ug/ml,16,3,.,ug/g,16,0.0057,Kg/d,0.0075,L/d,0.000025,.,ug/kg bw/d
29,SWE,EUR,mice,1.75,30,0.058,0.021,.,IM,N,1,FIX,41,CLAEP,1,0.0549,0.0036009,ug/ml,6,0.057,0.0065017,ug/g,6,0.00399,Kg/d,0.00525,L/d,31,.,ug/kg bw/d
29,SWE,EUR,mice,1.75,30,0.058,0.021,.,IM,N,1,FIX,41,CLAEP,3,0.01152,0.0189054,ug/ml,6,0.1715,0.012003,ug/g,6,0.00399,Kg/d,0.00525,L/d,31,.,ug/kg bw/d
29,SWE,EUR,mice,1.75,30,0.058,0.021,.,IM,N,1,FIX,41,CLAEP,5,0.0891,0.00810216,ug/ml,6,0.289,0.0195,ug/g,6,0.00399,Kg/d,0.00525,L/d,31,.,ug/kg bw/d
29,SWE,EUR,mice,1.75,30,0.058,0.021,.,IM,N,1,FIX,41,CLAEP,1,0.0603,0.0279072,ug/ml,6,0.123,0.015504,ug/g,6,0.00399,Kg/d,0.00525,L/d,23000,.,ug/kg bw/d
29,SWE,EUR,mice,1.75,30,0.058,0.021,.,IM,N,1,FIX,41,CLAEP,3,0.1539,0.0639162,ug/ml,6,0.349,0.035509,ug/g,6,0.00399,Kg/d,0.00525,L/d,23000,.,ug/kg bw/d
29,SWE,EUR,mice,1.75,30,0.058,0.021,.,IM,N,1,FIX,41,CLAEP,5,0.2583,0.102627,ug/ml,6,0.5221,0.057015,ug/g,6,0.00399,Kg/d,0.00525,L/d,23000,.,ug/kg bw/d
30,CHI,ASIA,mice,0.5,30,0.057,0.0074,0.0011,IF,N,2,FIX,42,CLAEP,14,94.9153,15.2542,ug/ml,6,275.35,49.29,ug/g,6,0.001406,Kg/d,0.00185,L/d,50000,.,ug/kg bw/d
30,CHI,ASIA,mice,1,30,0.114,0.0149,0.0044,IF,N,2,FIX,42,CLAEP,28,89.8305,13.5593,ug/ml,6,399.43,62.89,ug/g,6,0.002831,Kg/d,0.003725,L/d,50000,.,ug/kg bw/d
30,CHI,ASIA,mice,0.75,30,0.084,0.0109,0.0019,IF,N,2,FIX,42,CLAEP,21,79.661,10.1695,ug/ml,6,424.93,32.29,ug/g,6,0.002071,Kg/d,0.002725,L/d,50000,.,ug/kg bw/d
30,CHI,ASIA,mice,1.25,30,0.148,0.0193,0.003,IF,N,2,FIX,42,CLAEP,35,79.661,6.7797,ug/ml,6,550.71,86.69,ug/g,6,0.003667,Kg/d,0.004825,L/d,50000,.,ug/kg bw/d
30,CHI,ASIA,mice,0.25,30,0.034,0.0044,0.0012,IF,N,2,FIX,42,CLAEP,7,76.2712,8.4746,ug/ml,6,214.16,59.49,ug/g,6,0.000836,Kg/d,0.0011,L/d,50000,.,ug/kg bw/d
30,CHI,ASIA,mice,0.5,30,0.016,0.0077,0.0015,IM,N,1,FIX,43,CLAEP,14,98.2759,12.069,ug/ml,6,375,84.46,ug/g,6,0.001425,Kg/d,0.001875,L/d,50000,.,ug/kg bw/d
30,CHI,ASIA,mice,0.25,30,0.009,0.0049,0.0012,IM,N,1,FIX,43,CLAEP,7,93.1034,18.9655,ug/ml,6,255.07,48.99,ug/g,6,0.000817,Kg/d,0.001075,L/d,50000,.,ug/kg bw/d
30,CHI,ASIA,mice,1.25,30,0.038,0.0197,0.0064,IM,N,1,FIX,43,CLAEP,35,87.931,5.1724,ug/ml,6,579.39,59.12,ug/g,6,0.003344,Kg/d,0.0044,L/d,50000,.,ug/kg bw/d
30,CHI,ASIA,mice,1,30,0.037,0.017,0.005,IM,N,1,FIX,43,CLAEP,28,79.3103,20.6897,ug/ml,6,538.85,89.53,ug/g,6,0.003268,Kg/d,0.0043,L/d,50000,.,ug/kg bw/d
30,CHI,ASIA,mice,0.75,30,0.024,0.013,0.0025,IM,N,1,FIX,43,CLAEP,21,75.8621,17.2414,ug/ml,6,484.8,81.08,ug/g,6,0.00209,Kg/d,0.00275,L/d,50000,.,ug/kg bw/d
31,USA,NAM,mice,1.85,30,0.071,0.0516,0.005145,IM,N,2,FIX,44,CLAEP,203,32.5,5.1,ug/ml,6,97.8,17.15,ug/g,6,0.00175,Kg/d,0.00499,L/d,150,.,ug/kg bw/d
31,USA,NAM,mice,1.85,30,0.071,0.0537,0.00441,IM,N,2,FIX,44,CLANEP,203,0.000025,0.000001,ug/ml,6,0.000001,.,ug/g,6,0.010203,Kg/d,0.013425,L/d,0.000025,.,ug/kg bw/d
31,USA,NAM,mice,1.85,30,0.071,0.0445,0.00343,IM,N,1,FIX,45,CLAEP,203,33.9,18.9,ug/ml,6,105.1,37,ug/g,6,0.003298,Kg/d,0.002759,L/d,150,.,ug/kg bw/d
31,USA,NAM,mice,1.85,30,0.071,0.0421,0.006125,IM,N,1,FIX,45,CLANEP,203,0.000025,0.000001,ug/ml,6,0.000001,.,ug/g,6,0.007999,Kg/d,0.010525,L/d,0.000025,.,ug/kg bw/d
32,USA,NAM,mice,2,30,0.071,0.032,.,IF,N,1,FIX,46,CLAEP,28,12.47,0.61,ug/ml,5,31.31,4.85,ug/g,10,0.00608,Kg/d,0.008,L/d,5000,.,ug/kg bw/d
32,USA,NAM,mice,2,30,0.071,0.032,.,IF,N,1,FIX,46,CLAEP,28,2.15,0.55,ug/ml,5,5.84,0.65,ug/g,10,0.00608,Kg/d,0.008,L/d,1000,.,ug/kg bw/d
32,USA,NAM,mice,2,30,0.071,0.032,.,IF,N,1,FIX,46,CLAEP,28,1.16,0.09,ug/ml,5,3.19,0.24,ug/g,10,0.00608,Kg/d,0.008,L/d,500,.,ug/kg bw/d
32,USA,NAM,mice,2,30,0.071,0.032,.,IF,N,1,FIX,46,CLANEP,28,0.0005,0.000001,ug/ml,5,0.0005,.,ug/g,10,0.00608,Kg/d,0.008,L/d,0.000025,.,ug/kg bw/d
32,USA,NAM,mice,2,30,0.071,0.032,.,IF,N,1,FIX,46,CLAEP,28,0.0005,0.000001,ug/ml,5,0.0005,.,ug/g,10,0.00608,Kg/d,0.008,L/d,100,.,ug/kg bw/d
33,CHI,ASIA,mice,2,30,0.071,0.037,.,IM,N,1,FIX,47,CLAEP,28,297.0786517,37.10928255,ug/ml,20,.,.,ug/g,.,0.00703,Kg/d,0.00925,L/d,50000,.,ug/kg bw/d
33,CHI,ASIA,mice,2,30,0.071,0.037,.,IM,N,1,FIX,47,CLAEP,28,227.65273,0.000001,ug/ml,20,.,.,ug/g,.,0.00703,Kg/d,0.00925,L/d,25000,.,ug/kg bw/d
33,CHI,ASIA,mice,2,30,0.071,0.037,.,IM,N,1,FIX,47,CLAEP,28,36.012862,0.000001,ug/ml,20,.,.,ug/g,.,0.00703,Kg/d,0.00925,L/d,2500,.,ug/kg bw/d
33,CHI,ASIA,mice,2,30,0.071,0.037,.,IM,N,1,FIX,47,CLAEP,28,1.2861736,0.000001,ug/ml,20,.,.,ug/g,.,0.00703,Kg/d,0.00925,L/d,250,.,ug/kg bw/d
33,CHI,ASIA,mice,2,30,0.071,0.037,.,IM,N,1,FIX,47,CLANEP,28,0.000025,0.000001,ug/ml,20,.,.,ug/g,.,0.00703,Kg/d,0.00925,L/d,0.000025,.,ug/kg bw/d
34,USA,NAM,rat,3,25,0.12,0.342,.,IM,N,1,FIX,48,CLANEP,2,14.7,6.8,ug/ml,5,22.3,6.2,ug/g,5,0.006,Kg/d,0.0012,L/d,13500,.,ug/kg bw/d
34,USA,NAM,rat,3,25,0.12,0.342,.,IM,N,1,FIX,48,CLANEP,1,6.9,0.6,ug/ml,5,35.6,5.6,ug/g,5,0.006,Kg/d,0.0012,L/d,3500,.,ug/kg bw/d
34,USA,NAM,rat,3,25,0.12,0.342,.,IM,N,1,FIX,48,CLAEP,2,5.1,0.17,ug/ml,5,12.1,2.1,ug/g,5,0.006,Kg/d,0.0012,L/d,13300,.,ug/kg bw/d
34,USA,NAM,rat,3,25,0.12,0.342,.,IM,N,1,FIX,48,CLAEP,1,0.9,0.1,ug/ml,5,9.4,1.6,ug/g,5,0.006,Kg/d,0.0012,L/d,3400,.,ug/kg bw/d
35,CHI,ASIA,rat,2.5,25,0.1,0.342,.,IF,N,1,FIX,49,CLAEP,19,4.77678,1.24925,ug/ml,6,.,.,ug/g,.,0.006,Kg/d,0.0012,L/d,200,.,ug/kg bw/d
35,CHI,ASIA,rat,2.5,25,0.1,0.342,.,IF,N,1,FIX,49,CLAEP,19,0.09637,0.01618,ug/ml,6,.,.,ug/g,.,0.006,Kg/d,0.0012,L/d,4,.,ug/kg bw/d
35,CHI,ASIA,rat,2.5,25,0.1,0.342,.,IF,N,1,FIX,49,CLANEP,19,0.00234,0.00162,ug/ml,6,.,.,ug/g,.,0.006,Kg/d,0.0012,L/d,0.000025,.,ug/kg bw/d
36,USA,NAM,rat,2.4,25,0.1975,0.1975,.,IF,N,1,FIX,50,CLAEP,21,155,39.3,ug/ml,6,610,142,ug/g,14,0.006,Kg/d,0.0012,L/d,3200,.,ug/kg bw/d
36,USA,NAM,rat,2.4,25,0.1975,0.1975,.,IF,N,1,FIX,50,CLAEP,21,136,86.5,ug/ml,4,388,167,ug/g,13,0.006,Kg/d,0.0012,L/d,1600,.,ug/kg bw/d
36,USA,NAM,rat,2.4,25,0.1975,0.1975,.,IF,N,1,FIX,50,CLAEP,21,26.2,16.1,ug/ml,6,107,22.7,ug/g,15,0.006,Kg/d,0.0012,L/d,400,.,ug/kg bw/d
36,USA,NAM,rat,2.4,25,0.1975,0.1975,.,IF,N,1,FIX,50,CLAEP,21,4.52,1.15,ug/ml,7,29.2,10.5,ug/g,16,0.006,Kg/d,0.0012,L/d,100,.,ug/kg bw/d
